test_id,user_id,is_bonus_attempted,section_id,question_id,marked_options,is_correct,input_value,time_taken,time_left_when_attempted,status
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603d6,['134848'],True,,77,12.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603d8,['0274d9'],True,,79,11.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603da,['8905ae'],True,,127,9.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603dc,['5d6eaf'],True,,95,8.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603de,['f66a49'],True,,144,6.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603e0,['464808'],True,,107,4.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603e2,['6bb375'],True,,56,3.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603e4,['fdbef3'],False,,81,2.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603e6,['3c7c9e'],True,,97,1.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603e8,['f74d30'],True,,56,0.0,answered
6585995f5bb0ef185d4603c2,642f896f0bf2518e44d38975,False,6585995f5bb0ef185d4603c3,6585995f5bb0ef185d4603ea,['20169c'],True,,25,0.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e1b,['bf3d7b'],True,,173,26.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e1d,['0750d7'],True,,113,98.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e1f,['f0a3df'],True,,83,97.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e21,['4d1618'],True,,91,96.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e23,['dc69cc'],True,,108,95.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e25,['996d9f'],True,,67,94.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e27,['e1cb09'],True,,242,91.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e29,['68c222'],True,,71,90.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e2b,[],True,,78,90.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e2c,['fd0dde'],True,,87,89.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e2e,['537bc0'],False,,70,88.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e30,['d6ad7f'],True,,123,87.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e32,['bcbe83'],True,,103,85.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e34,['e93532'],True,,191,84.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e36,['eeca24'],True,,100,83.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e38,['5dc6d3'],True,,94,82.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e3a,['99e3fc'],True,,96,81.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e3c,['8d24fc'],True,,74,80.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e3e,['43b908'],True,,96,79.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e1a,658550b9e6d2c31895102e40,['6f4d2d'],True,,82,78.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e43,[],True,,315,4.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e44,[],True,12,79,77.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e45,[],True,12,199,76.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e46,[],True,2,58,75.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e47,[],True,40,151,73.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e48,[],True,,332,8.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e49,[],True,400,100,72.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e4a,[],True,0,199,13.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e4b,[],True,0,206,19.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e42,658550b9e6d2c31895102e4c,[],True,0,124,17.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e4e,['88b1ed'],True,,58,26.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e50,['39b6ff'],True,,140,70.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e52,['8db9f1'],False,,74,69.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e54,['0eac50'],True,,121,68.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e56,['ff2840'],True,,71,67.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e58,['5aacc0'],True,,83,66.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e5a,['7ed697'],False,,172,65.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e5c,['3c8816'],True,,227,63.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e5e,['7c6f09'],True,,61,62.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e60,['f97666'],True,,118,61.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e62,['236572'],False,,200,60.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e64,['f6030e'],True,,72,59.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e66,['0c436e'],True,,69,58.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e68,['6c87e5'],False,,65,58.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e6a,['967d95'],True,,56,57.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e6c,['3b65b4'],True,,51,57.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e6e,['1a8db2'],True,,39,56.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e70,['6db376'],True,,39,56.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e72,['23b022'],True,,48,56.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e4d,658550b9e6d2c31895102e74,['4a9a00'],True,,63,55.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e77,[],True,4,101,4.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e78,[],True,5,65,53.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e79,[],True,18,59,52.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e7a,[],True,,8,52.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e7b,[],True,30,56,52.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e7c,[],True,1,79,51.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e7d,[],True,0,125,2.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e7e,[],True,0,94,0.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e7f,[],True,0,0,0.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e76,658550b9e6d2c31895102e80,[],True,0,1,145.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e82,[],True,,174,4.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e83,[],True,,236,51.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e84,['8efc21'],True,,47,50.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e86,['37b825'],True,,483,49.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e88,['10554a'],True,,137,47.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e8a,[],True,0,182,43.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e8b,['2dd265'],True,,75,46.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e8d,['6c3606'],True,,34,46.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e8f,[],True,,315,46.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e90,['bbd13d'],False,,174,45.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e92,['a07bfd'],True,,119,43.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e94,['f321d4'],True,,115,42.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e96,['15225a'],False,,233,41.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e98,['f86be7'],True,,76,40.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e9a,['ac87a9'],False,,130,39.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e9c,['9eb535'],True,,93,38.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102e9e,['b31006'],True,,64,37.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102ea0,[],True,,146,37.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102ea1,['a97182'],True,,77,36.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102e81,658550b9e6d2c31895102ea3,['f6468f'],True,,131,34.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102ea6,[],True,8,138,25.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102ea7,[],True,6,57,32.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102ea8,[],True,,71,32.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102ea9,[],True,,87,114.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102eaa,[],True,1405,116,31.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102eab,[],True,,42,31.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102eac,[],True,2,286,27.0,answered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102ead,[],True,,134,109.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102eae,[],True,0,70,22.0,notAnswered
658550b9e6d2c31895102e19,642f896f0bf2518e44d38975,False,658550b9e6d2c31895102ea5,658550b9e6d2c31895102eaf,[],True,7,317,22.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d88f,['16484a'],True,,111,36.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d891,['77d26a'],True,,65,35.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d893,['b341c6'],True,,219,32.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d895,['12c68a'],True,,57,31.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d897,['9d5561'],True,,153,29.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d899,['533c1b'],True,,98,28.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d89b,['d4106c'],True,,176,25.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d89d,['501acf'],True,,105,24.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d89f,['4bd110'],True,,169,22.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8a1,['5c4c14'],True,,116,20.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8a3,['ebc82f'],True,,103,20.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8a5,['1425e3'],True,,95,19.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8a7,['2c34de'],True,,147,17.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8a9,['aab9b8'],True,,98,16.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8ab,['37968a'],True,,189,13.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8ad,['f97372'],True,,200,11.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8af,['bd0331'],True,,102,10.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8b1,['68a000'],True,,115,9.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8b3,['3b4058'],True,,275,4.0,answered
65845b019b329b01c949d88d,642f896f0bf2518e44d38975,False,65845b019b329b01c949d88e,65845b019b329b01c949d8b5,['252ec5'],True,,26,4.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4c5,['5adf00'],True,,118,38.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4c7,['7d6b0e'],True,,237,37.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4c9,[],True,,171,36.0,notAnswered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4ca,['9cef36'],True,,184,34.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4cc,['a2e1ee'],True,,101,33.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4ce,['1ebd36'],True,,128,32.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4d0,['88ce96'],True,,140,30.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4d2,[],True,,42,30.0,notAnswered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4d3,['88fd97'],True,,90,29.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4d5,['231969'],True,,74,28.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4d7,['a2a1f7'],True,,152,26.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4d9,['9dcfd5'],True,,22,26.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4db,['be2dfc'],False,,80,25.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4dd,['82d774'],True,,373,23.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4df,['8cf355'],True,,20,23.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4e1,['c06a14'],True,,177,20.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4e3,['185897'],True,,125,18.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4e5,['308dbc'],True,,119,17.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4e7,['ca3468'],True,,127,15.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4c4,65844e4ce84c6e00887de4e9,['2a4f8c'],True,,204,14.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4ec,[],True,,120,1.0,notAnswered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4ed,[],True,50,150,12.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4ee,[],True,30,81,11.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4ef,[],True,,35,1.0,notAnswered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4f0,[],True,30,78,10.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4f1,[],True,310,131,8.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4f2,[],True,4,117,6.0,answered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4f3,[],True,0,96,5.0,notAnswered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4f4,[],True,0,62,4.0,notAnswered
65844e4ce84c6e00887de4c3,642f896f0bf2518e44d38975,False,65844e4ce84c6e00887de4eb,65844e4ce84c6e00887de4f5,[],True,0,83,2.0,notAnswered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069b5,['ff5227'],True,,264,6.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069b7,['77a1aa'],True,,181,5.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069b9,['adfab2'],True,,356,3.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069bb,['27d9f6'],True,,126,2.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069bd,['567438'],True,,132,1.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069bf,['e56e8e'],True,,132,1.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069c1,['10794c'],True,,34,16.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069c3,['d71f90'],True,,165,14.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069c5,['a09e95'],True,,69,13.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069c7,['1322e6'],True,,179,10.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069c9,['894da3'],True,,97,9.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069cb,['b23fe3'],True,,73,8.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069cd,['09d6e8'],True,,125,8.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069cf,['f621b0'],True,,140,21.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069d1,['d4d1b0'],True,,79,20.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069d3,['1c5854'],True,,90,19.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069d5,['8b8db9'],True,,160,17.0,answered
658305b2790e6c0180e069b3,642f896f0bf2518e44d38975,False,658305b2790e6c0180e069b4,658305b2790e6c0180e069d7,['0c85e6'],True,,66,16.0,answered
